Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11781,Warehouse_HOU,Detroit,OnTrac,02/09/2023,08/09/2023,30.5,322.75,Delivered,2410,6
SH11782,Warehouse_SF,Denver,UPS,02/11/2023,03/11/2023,14.7,81.27,Delivered,395,1
SH11783,Warehouse_SEA,San Francisco,DHL,21/01/2023,24/01/2023,12.6,201.27,Delivered,1462,3
SH11784,Warehouse_NYC,Portland,OnTrac,22/03/2023,26/03/2023,28.8,183.25,Delivered,1399,4
SH11785,Warehouse_NYC,Seattle,FedEx,01/05/2023,06/05/2023,45.7,206.4,Delivered,1025,5
SH11786,Warehouse_SEA,New York,OnTrac,14/03/2023,15/03/2023,24.3,45.64,Delivered,118,1
SH11787,Warehouse_DEN,Phoenix,Amazon Logistics,26/12/2023,29/12/2023,22.5,199.07,Delivered,1226,3
SH11788,Warehouse_LA,Portland,OnTrac,07/12/2023,21/12/2023,48.8,347.95,Delayed,2192,6
SH11789,Warehouse_NYC,Chicago,UPS,29/04/2023,01/05/2023,7.9,99.83,Delivered,790,2
SH11790,Warehouse_SF,Denver,UPS,26/10/2023,05/11/2023,34,316.69,Delayed,2072,6
SH11791,Warehouse_ATL,New York,UPS,02/03/2023,05/03/2023,21.9,174.25,Delivered,1073,3
SH11792,Warehouse_DEN,San Francisco,Amazon Logistics,04/02/2023,07/02/2023,17.9,54.51,Delivered,255,3
SH11793,Warehouse_DEN,Detroit,UPS,27/10/2023,30/10/2023,7.9,111.49,Delivered,865,3
SH11794,Warehouse_LA,Minneapolis,OnTrac,19/04/2023,26/04/2023,6.7,213.54,In Transit,1694,7
SH11795,Warehouse_ATL,Los Angeles,FedEx,17/04/2023,23/04/2023,5.1,175.6,Delivered,1317,6
SH11796,Warehouse_MIA,Portland,USPS,30/05/2023,01/06/2023,13.1,82.17,Delivered,645,2
SH11797,Warehouse_NYC,Chicago,USPS,28/05/2023,30/05/2023,19.5,122.68,Delivered,790,2
SH11798,Warehouse_SEA,New York,OnTrac,23/04/2023,26/04/2023,12.1,147.53,Delivered,1172,3
SH11799,Warehouse_CHI,Atlanta,OnTrac,31/07/2023,04/08/2023,24.6,231.44,Delivered,1711,4
SH11800,Warehouse_HOU,Dallas,OnTrac,13/03/2023,18/03/2023,17.7,325.61,Delivered,2345,5
SH11801,Warehouse_LA,Los Angeles,DHL,08/07/2023,10/07/2023,61.4,111.25,Delivered,128,2
SH11802,Warehouse_SF,San Francisco,FedEx,18/01/2023,24/01/2023,13.6,260.65,Delivered,2044,6
SH11803,Warehouse_LA,Dallas,USPS,03/08/2023,09/08/2023,29.4,212.9,In Transit,1435,6
SH11804,Warehouse_HOU,Miami,FedEx,28/10/2023,13/11/2023,14.7,224.05,Delayed,1715,5
SH11805,Warehouse_ATL,Phoenix,DHL,19/12/2023,23/12/2023,7.4,323.36,Delivered,1880,4
SH11806,Warehouse_NYC,Houston,OnTrac,04/07/2023,10/07/2023,16.2,245.98,Delivered,1870,6
SH11807,Warehouse_NYC,Portland,LaserShip,06/07/2023,10/07/2023,6.2,139.44,Delivered,1227,4
SH11808,Warehouse_HOU,San Francisco,OnTrac,16/05/2023,23/05/2023,15.7,318.84,Delivered,2321,7
SH11810,Warehouse_ATL,Atlanta,FedEx,21/07/2023,29/07/2023,32.8,360.03,Delivered,2464,8
SH11811,Warehouse_MIA,Detroit,DHL,16/04/2023,18/04/2023,29.5,110.42,Delivered,476,2
SH11812,Warehouse_NYC,Phoenix,OnTrac,01/09/2023,05/09/2023,16.7,203.66,Delivered,1423,4
SH11813,Warehouse_SEA,San Francisco,FedEx,09/05/2023,24/05/2023,16.6,285.36,Delayed,2126,7
SH11814,Warehouse_DEN,San Francisco,LaserShip,13/10/2023,17/10/2023,17,245.26,Delivered,1731,4
SH11815,Warehouse_LA,Denver,Amazon Logistics,20/09/2023,22/09/2023,30.5,115.38,Delivered,619,2
SH11816,Warehouse_MIA,Minneapolis,DHL,25/05/2023,30/05/2023,17.7,326.9,Delivered,2208,5
SH11817,Warehouse_CHI,Dallas,USPS,23/04/2023,27/04/2023,11.6,135.55,Delivered,1021,4
SH11818,Warehouse_BOS,Detroit,OnTrac,11/05/2023,19/05/2023,34.6,319.66,Delivered,2216,8
SH11819,Warehouse_BOS,Denver,DHL,23/02/2023,01/03/2023,35.3,314.52,Delivered,1724,6
SH11820,Warehouse_SF,Los Angeles,USPS,21/04/2023,27/04/2023,5.3,263.08,Delivered,2362,6
SH11821,Warehouse_MIA,Detroit,OnTrac,27/03/2023,01/04/2023,32.1,323.03,Delivered,2360,5
SH11822,Warehouse_ATL,Boston,OnTrac,04/03/2023,10/03/2023,17.1,302.85,Delivered,2450,6
SH11823,Warehouse_HOU,Boston,Amazon Logistics,01/05/2023,05/05/2023,7.5,208.84,Delivered,1642,4
SH11824,Warehouse_HOU,New York,USPS,20/02/2023,27/02/2023,89.4,267.14,Delivered,1548,7
SH11825,Warehouse_HOU,Seattle,Amazon Logistics,27/12/2023,08/01/2024,16.7,336.83,Delayed,2305,8
SH11826,Warehouse_MIA,Chicago,FedEx,11/05/2023,15/05/2023,17.8,263.77,Delivered,1657,4
SH11827,Warehouse_NYC,Minneapolis,UPS,28/09/2023,03/10/2023,19.8,253.63,Delivered,1855,5
SH11828,Warehouse_NYC,Seattle,USPS,18/11/2023,22/11/2023,35.9,220.77,Delivered,1360,4
SH11829,Warehouse_SF,Portland,FedEx,09/08/2023,10/08/2023,27.9,59.52,Delivered,139,1
SH11830,Warehouse_LA,Portland,USPS,21/11/2023,24/11/2023,82.7,243.19,Delivered,1023,3
SH11831,Warehouse_SEA,Miami,Amazon Logistics,25/06/2023,01/07/2023,39.1,273.41,Delivered,2104,6
SH11832,Warehouse_SF,Dallas,Amazon Logistics,06/01/2023,08/01/2023,26.2,48.64,Lost,116,2
SH11833,Warehouse_MIA,Denver,LaserShip,25/12/2023,30/12/2023,20.4,281.08,Delivered,1809,5
SH11834,Warehouse_BOS,Detroit,USPS,15/10/2023,18/10/2023,4.8,173.28,Delivered,1478,3
SH11835,Warehouse_BOS,Portland,USPS,20/04/2023,26/04/2023,6.4,219.55,Delivered,1811,6
SH11836,Warehouse_HOU,Miami,LaserShip,28/06/2023,02/07/2023,25.4,171.77,Delivered,1145,4
SH11837,Warehouse_SF,Los Angeles,LaserShip,02/11/2023,07/11/2023,15.2,322.73,Delivered,2106,5
SH11838,Warehouse_SF,Houston,UPS,04/11/2023,06/11/2023,19.5,123.49,Delivered,629,2
SH11839,Warehouse_ATL,Portland,FedEx,08/08/2023,12/08/2023,25.1,296.48,Delivered,1809,4
SH11840,Warehouse_BOS,Los Angeles,Amazon Logistics,24/11/2023,28/11/2023,34,63.15,In Transit,113,4
SH11841,Warehouse_ATL,Dallas,DHL,27/02/2023,17/03/2023,25,381.58,Delayed,2462,5
SH11842,Warehouse_HOU,Detroit,OnTrac,27/08/2023,30/08/2023,5.3,73,Delivered,503,3
SH11843,Warehouse_HOU,Houston,USPS,16/03/2023,20/03/2023,52,229.42,Delivered,1460,4
SH11845,Warehouse_NYC,San Francisco,Amazon Logistics,15/01/2023,19/01/2023,17.3,73.25,In Transit,489,4
SH11846,Warehouse_DEN,Denver,Amazon Logistics,07/09/2023,09/09/2023,38.9,101.69,Delivered,491,2
SH11847,Warehouse_MIA,Detroit,OnTrac,18/02/2023,28/02/2023,12.6,77.29,Delayed,464,3
SH11849,Warehouse_CHI,Atlanta,DHL,19/07/2023,24/07/2023,7.7,272.22,Delivered,1814,5
SH11850,Warehouse_SEA,Portland,LaserShip,17/05/2023,23/05/2023,16.6,261.31,Delivered,2220,6
SH11851,Warehouse_NYC,Portland,USPS,07/04/2023,13/04/2023,20.8,289.2,Delivered,2420,6
SH11852,Warehouse_SF,Atlanta,Amazon Logistics,23/02/2023,02/03/2023,6.6,81.82,Delayed,613,5
SH11853,Warehouse_BOS,San Francisco,LaserShip,07/08/2023,13/08/2023,21.5,293.41,Delivered,2170,6
SH11854,Warehouse_MIA,Los Angeles,DHL,27/07/2023,29/07/2023,13.7,87.28,Delivered,451,2
SH11855,Warehouse_NYC,Dallas,Amazon Logistics,21/12/2023,08/01/2024,16,158.75,Delayed,1052,7
SH11856,Warehouse_SEA,Portland,USPS,27/01/2023,08/02/2023,20,63.36,Delayed,379,2
SH11857,Warehouse_ATL,Phoenix,DHL,12/03/2023,17/03/2023,4.2,266.62,Delivered,1931,5
SH11858,Warehouse_ATL,Minneapolis,UPS,22/05/2023,30/05/2023,12.4,345.97,Delivered,2449,8
SH11859,Warehouse_HOU,Atlanta,USPS,07/02/2023,11/02/2023,15.6,116.02,Delivered,800,4
SH11860,Warehouse_SF,Dallas,USPS,23/07/2023,26/07/2023,43.4,196.44,Delivered,1323,3
SH11861,Warehouse_SEA,Detroit,OnTrac,31/05/2023,05/06/2023,46.6,122.94,Delivered,510,5
SH11862,Warehouse_NYC,San Francisco,USPS,24/11/2023,27/11/2023,9.5,76.52,Delivered,465,3
SH11863,Warehouse_LA,Chicago,OnTrac,14/01/2023,18/01/2023,16.1,105.58,Delivered,664,4
SH11864,Warehouse_SF,New York,FedEx,11/07/2023,17/07/2023,88.9,424.24,Delivered,2356,6
SH11865,Warehouse_MIA,New York,USPS,04/06/2023,07/06/2023,24.8,140.88,Lost,944,3
SH11866,Warehouse_LA,Denver,Amazon Logistics,28/10/2023,05/11/2023,18.1,242.86,Delivered,1746,8
SH11867,Warehouse_HOU,Portland,LaserShip,07/03/2023,11/03/2023,29.7,271.76,Delivered,2067,4
SH11868,Warehouse_BOS,Boston,FedEx,01/05/2023,05/05/2023,5404.2,226.51,Delivered,1053,4
SH11869,Warehouse_CHI,Los Angeles,OnTrac,03/10/2023,05/10/2023,32.2,96.92,Delivered,447,2
SH11870,Warehouse_DEN,Houston,OnTrac,06/01/2023,10/01/2023,119.7,390.46,Delivered,1834,4
SH11871,Warehouse_BOS,Chicago,OnTrac,21/08/2023,24/08/2023,28.4,117.74,In Transit,677,3
SH11872,Warehouse_LA,New York,LaserShip,05/11/2023,11/11/2023,17.3,309.39,Delivered,1780,6
SH11873,Warehouse_CHI,Detroit,UPS,01/12/2023,03/12/2023,13.8,63.06,Delivered,283,2
SH11874,Warehouse_ATL,Houston,OnTrac,19/07/2023,24/07/2023,79.3,348.67,Delivered,2393,5
SH11875,Warehouse_CHI,Denver,UPS,25/10/2023,30/10/2023,5.9,145.47,Delivered,1000,5
SH11876,Warehouse_NYC,Dallas,DHL,17/04/2023,18/04/2023,26.2,86.35,Delivered,351,1
SH11877,Warehouse_LA,Seattle,UPS,03/01/2023,08/01/2023,16.8,174.76,Delivered,1135,5
SH11878,Warehouse_BOS,Seattle,USPS,04/03/2023,08/03/2023,24.1,213.6,Delivered,1794,4
SH11879,Warehouse_NYC,Seattle,DHL,17/08/2023,21/08/2023,10.2,286.07,Delivered,1919,4
SH11880,Warehouse_NYC,Minneapolis,OnTrac,03/08/2023,06/08/2023,25.6,114.68,Delivered,801,3
SH11881,Warehouse_MIA,Miami,FedEx,12/11/2023,14/11/2023,6.1,39.84,Delivered,218,2
SH11882,Warehouse_LA,Phoenix,UPS,31/07/2023,04/08/2023,29.9,84.58,Delivered,373,4
SH11883,Warehouse_ATL,Boston,OnTrac,25/11/2023,29/11/2023,7.2,212.11,Delivered,1306,4
SH11884,Warehouse_CHI,Minneapolis,Amazon Logistics,24/07/2023,31/07/2023,40.7,292.44,Delivered,2247,7
SH11885,Warehouse_CHI,Los Angeles,Amazon Logistics,10/09/2023,14/09/2023,34.7,252.26,Delivered,1603,4
SH11886,Warehouse_SF,Detroit,LaserShip,12/11/2023,15/11/2023,24.8,206.07,Delivered,1099,3
SH11887,Warehouse_HOU,Miami,OnTrac,27/11/2023,02/12/2023,28.1,195.61,Returned,1012,5
SH11889,Warehouse_MIA,Detroit,DHL,25/05/2023,01/06/2023,32.8,303.32,Delivered,2012,7
SH11890,Warehouse_SF,Seattle,DHL,21/05/2023,28/05/2023,29.5,326.18,Delivered,2273,7
SH11891,Warehouse_LA,New York,OnTrac,21/12/2023,26/12/2023,66.3,337.55,In Transit,1743,5
SH11892,Warehouse_SEA,Atlanta,UPS,24/06/2023,28/06/2023,21.7,291.81,Delivered,1919,4
SH11893,Warehouse_ATL,Chicago,DHL,13/06/2023,17/06/2023,37,279.2,Delivered,1506,4
SH11894,Warehouse_HOU,Miami,DHL,14/10/2023,20/10/2023,21.6,334.73,Delivered,2053,6
SH11895,Warehouse_CHI,Denver,UPS,28/08/2023,31/08/2023,40.7,175.45,Delivered,1000,3
SH11896,Warehouse_NYC,Minneapolis,FedEx,30/08/2023,07/09/2023,84.8,383.33,Delivered,2141,8
SH11897,Warehouse_HOU,Seattle,Amazon Logistics,24/12/2023,29/12/2023,13.7,328.21,Delivered,2225,5
SH11898,Warehouse_CHI,Miami,LaserShip,02/05/2023,05/05/2023,20.5,171.02,Delivered,1350,3
SH11900,Warehouse_SEA,Atlanta,DHL,12/12/2023,22/12/2023,78.2,211.42,Delayed,620,2
SH11901,Warehouse_ATL,Seattle,Amazon Logistics,13/05/2023,18/05/2023,17.2,247.67,Delivered,2018,5
SH11902,Warehouse_DEN,Minneapolis,Amazon Logistics,08/07/2023,12/07/2023,14.7,243.7,Delivered,1949,4
SH11903,Warehouse_HOU,Atlanta,FedEx,12/05/2023,15/05/2023,18.9,122.95,Delivered,800,3
SH11904,Warehouse_HOU,Detroit,FedEx,08/03/2023,13/03/2023,8.1,290.02,Delivered,2307,5
SH11905,Warehouse_SEA,Detroit,LaserShip,12/01/2023,18/01/2023,44.3,311.3,Delivered,2041,6
SH11906,Warehouse_CHI,New York,DHL,19/06/2023,22/06/2023,59.9,183.69,Delivered,628,3
SH11907,Warehouse_DEN,Portland,LaserShip,15/01/2023,22/01/2023,8.8,210.56,Lost,1852,7
SH11908,Warehouse_CHI,Los Angeles,FedEx,02/03/2023,04/03/2023,10.5,33.67,Delivered,162,2
SH11909,Warehouse_CHI,Chicago,Amazon Logistics,17/05/2023,23/05/2023,16.6,256.68,Returned,1995,6
SH11910,Warehouse_MIA,Minneapolis,DHL,15/09/2023,24/09/2023,23.5,213.18,Delivered,1469,9
SH11911,Warehouse_CHI,Denver,FedEx,29/01/2023,02/02/2023,34.9,162.44,Delivered,1000,4
SH11912,Warehouse_LA,Portland,UPS,21/05/2023,28/05/2023,14.6,1597.99,Delivered,2187,7
SH11913,Warehouse_NYC,Miami,LaserShip,06/02/2023,10/02/2023,49,265.52,Delivered,1875,4
SH11914,Warehouse_HOU,Houston,Amazon Logistics,06/10/2023,10/10/2023,82.4,279.42,Delivered,1705,4
SH11915,Warehouse_SF,New York,USPS,09/08/2023,13/08/2023,23.5,79.71,Delivered,409,4
SH11916,Warehouse_SEA,Seattle,USPS,15/06/2023,17/06/2023,17.2,84.6,Delivered,513,2
SH11917,Warehouse_BOS,Denver,LaserShip,17/04/2023,24/04/2023,21.1,256.12,Delivered,1974,7
SH11918,Warehouse_NYC,Boston,USPS,08/12/2023,11/12/2023,6.7,42.11,Delayed,215,1
SH11919,Warehouse_DEN,Seattle,OnTrac,21/04/2023,23/04/2023,17.4,59.13,Delivered,284,2
SH11920,Warehouse_LA,Portland,FedEx,01/11/2023,04/11/2023,31.2,228.61,Lost,1128,3
SH11921,Warehouse_HOU,San Francisco,LaserShip,10/09/2023,11/09/2023,25.7,55.3,Delivered,231,1
SH11922,Warehouse_MIA,Denver,OnTrac,29/01/2023,02/02/2023,35.6,107.89,Delivered,542,4
SH11923,Warehouse_DEN,New York,OnTrac,15/06/2023,16/06/2023,29.4,116.46,Delivered,636,1
SH11924,Warehouse_NYC,Portland,USPS,02/08/2023,07/08/2023,16.7,179.65,Delivered,1438,5
SH11925,Warehouse_BOS,Phoenix,Amazon Logistics,23/06/2023,25/06/2023,7.2,97.04,Delivered,822,2
SH11926,Warehouse_HOU,Phoenix,Amazon Logistics,11/10/2023,14/10/2023,11.7,94.37,Delivered,744,3
SH11927,Warehouse_MIA,Portland,UPS,26/07/2023,31/07/2023,27.6,242.8,Delivered,1549,5
SH11928,Warehouse_LA,Phoenix,LaserShip,31/01/2023,03/02/2023,20.5,75.98,Delivered,373,3
SH11929,Warehouse_SF,Miami,LaserShip,22/04/2023,28/04/2023,41,321.15,Delivered,2478,6
SH11930,Warehouse_MIA,Seattle,OnTrac,04/04/2023,05/04/2023,13.8,30.2,Delivered,142,1
SH11931,Warehouse_LA,Seattle,USPS,11/09/2023,14/09/2023,34.2,156.85,Delivered,1135,3
SH11933,Warehouse_DEN,Miami,USPS,04/08/2023,10/08/2023,20.3,295.36,Delivered,2353,6
SH11934,Warehouse_HOU,Detroit,LaserShip,03/03/2023,06/03/2023,9.9,161.25,Delivered,1163,3
SH11935,Warehouse_CHI,Detroit,Amazon Logistics,26/06/2023,27/06/2023,9.5,43.35,Delivered,283,1
SH11936,Warehouse_ATL,Dallas,Amazon Logistics,30/11/2023,03/12/2023,27,188.63,Delivered,1068,3
SH11937,Warehouse_SEA,Boston,Amazon Logistics,16/12/2023,21/12/2023,12.9,305.45,Delivered,1875,5
SH11938,Warehouse_LA,Detroit,FedEx,21/11/2023,28/11/2023,61.7,455.69,Delivered,2430,7
SH11939,Warehouse_SF,Portland,LaserShip,14/04/2023,16/04/2023,25.3,92.95,Delivered,505,2
SH11940,Warehouse_LA,Seattle,OnTrac,05/07/2023,10/07/2023,26.4,161.78,Delivered,1135,5
SH11941,Warehouse_ATL,Minneapolis,USPS,18/06/2023,22/06/2023,69,302.62,Lost,1868,4
SH11942,Warehouse_ATL,Portland,USPS,24/10/2023,31/10/2023,17,283.07,Delivered,2191,7
SH11944,Warehouse_LA,New York,UPS,29/12/2023,04/01/2024,15.9,329.11,Delivered,1899,6
SH11945,Warehouse_SF,Chicago,LaserShip,26/02/2023,02/03/2023,9.1,210.06,Delivered,1754,4
SH11946,Warehouse_NYC,Houston,OnTrac,10/09/2023,13/09/2023,17.5,138.84,In Transit,956,3
SH11947,Warehouse_DEN,Los Angeles,USPS,27/07/2023,02/08/2023,22.8,287.52,Delivered,2114,6
SH11948,Warehouse_DEN,Portland,LaserShip,13/09/2023,16/09/2023,10.1,138.89,Delivered,1084,3
SH11949,Warehouse_HOU,Houston,OnTrac,22/04/2023,26/04/2023,22.6,208.71,Delivered,1375,4
SH11950,Warehouse_HOU,Denver,UPS,16/06/2023,19/06/2023,6.9,133.01,Delivered,1030,3
SH11951,Warehouse_CHI,Los Angeles,DHL,19/12/2023,21/12/2023,10.1,42.45,Delivered,169,2
SH11952,Warehouse_CHI,New York,USPS,28/02/2023,03/03/2023,39,112.83,Delivered,706,3
SH11953,Warehouse_BOS,Los Angeles,OnTrac,18/02/2023,21/02/2023,30,143.34,Delivered,985,3
SH11954,Warehouse_DEN,Denver,FedEx,09/06/2023,12/06/2023,24,103.6,Delayed,506,2
SH11955,Warehouse_BOS,Atlanta,UPS,07/03/2023,11/03/2023,47.5,127.02,Delivered,545,4
SH11956,Warehouse_DEN,Dallas,FedEx,25/01/2023,28/01/2023,26.5,181.68,Delivered,1116,3
SH11957,Warehouse_MIA,Chicago,DHL,25/02/2023,28/02/2023,9.8,157.8,Delivered,992,3
SH11958,Warehouse_DEN,Boston,USPS,08/08/2023,14/08/2023,23.4,226.29,In Transit,1921,6
SH11959,Warehouse_SEA,New York,USPS,25/01/2023,26/01/2023,6.1,38.31,Delivered,247,1
SH11960,Warehouse_MIA,Boston,FedEx,20/10/2023,25/10/2023,12.9,245.79,Delivered,1734,5
SH11961,Warehouse_SEA,Chicago,UPS,01/10/2023,05/10/2023,25.7,208.58,Delivered,1515,4
SH11962,Warehouse_LA,Phoenix,UPS,28/04/2023,07/05/2023,10.9,66.58,Delayed,373,4
SH11963,Warehouse_MIA,San Francisco,LaserShip,21/11/2023,27/11/2023,31.5,320.88,Delivered,1900,6
SH11964,Warehouse_HOU,Los Angeles,UPS,07/09/2023,15/09/2023,36.7,314.18,Delivered,2317,8
SH11965,Warehouse_CHI,Houston,USPS,03/01/2023,10/01/2023,19.2,300.32,Delivered,2300,7
SH11966,Warehouse_HOU,Dallas,UPS,05/02/2023,11/02/2023,53.9,377.64,Delivered,2226,6
SH11967,Warehouse_SEA,Denver,LaserShip,16/03/2023,21/03/2023,39.4,149.04,Delivered,826,5
SH11968,Warehouse_NYC,Seattle,LaserShip,27/01/2023,03/02/2023,73.2,294.41,Delivered,1577,7
SH11969,Warehouse_LA,Dallas,Amazon Logistics,07/10/2023,10/10/2023,8.3,174.8,Delivered,1435,3
SH11970,Warehouse_SF,Dallas,OnTrac,10/11/2023,13/11/2023,20.4,149.89,Delivered,943,3
SH11971,Warehouse_HOU,Chicago,LaserShip,10/03/2023,14/03/2023,9.5,217.11,Delivered,1843,4
SH11972,Warehouse_ATL,Houston,USPS,29/06/2023,30/06/2023,9.5,31.25,Delivered,209,1
SH11973,Warehouse_NYC,Houston,FedEx,23/05/2023,27/05/2023,16.1,252.26,Delivered,1711,4
SH11974,Warehouse_LA,Houston,DHL,09/08/2023,13/08/2023,14.4,125.69,Delivered,693,4
SH11975,Warehouse_ATL,Houston,LaserShip,16/12/2023,18/12/2023,18.7,166.44,Delivered,998,2
SH11976,Warehouse_LA,Dallas,Amazon Logistics,07/09/2023,11/09/2023,27.8,198.3,Delivered,1435,4
SH11977,Warehouse_CHI,Houston,UPS,10/05/2023,23/05/2023,29.6,300.77,Delayed,2345,6
SH11978,Warehouse_CHI,Atlanta,USPS,24/04/2023,29/04/2023,31.3,291.05,Delivered,2030,5
SH11979,Warehouse_SF,Portland,FedEx,05/05/2023,10/05/2023,54.6,307.9,Delivered,1675,5
SH11980,Warehouse_SF,Detroit,DHL,03/03/2023,09/03/2023,21.5,264.67,Delivered,1813,6
SH11981,Warehouse_SF,New York,UPS,19/02/2023,21/02/2023,20.1,100.6,Delivered,596,2
SH11982,Warehouse_DEN,Minneapolis,OnTrac,11/03/2023,19/03/2023,33.9,172.51,Delivered,1174,8
SH11983,Warehouse_SEA,Atlanta,Amazon Logistics,16/05/2023,17/05/2023,36.5,58.02,Delivered,145,1
SH11984,Warehouse_LA,Denver,UPS,29/10/2023,30/10/2023,33,58.45,Delivered,111,1
SH11985,Warehouse_NYC,New York,DHL,28/09/2023,03/10/2023,40,308.59,Delivered,2018,5
SH11986,Warehouse_MIA,Detroit,OnTrac,12/10/2023,17/10/2023,4.8,31.95,Delayed,236,3
SH11987,Warehouse_HOU,Miami,LaserShip,01/08/2023,04/08/2023,6.5,115.78,Delivered,948,3
SH11988,Warehouse_LA,Atlanta,Amazon Logistics,18/01/2023,26/01/2023,78.2,392,Delivered,2309,8
SH11989,Warehouse_CHI,Miami,FedEx,07/12/2023,12/12/2023,29.1,240.47,Delivered,1350,5
SH11990,Warehouse_HOU,Chicago,OnTrac,13/02/2023,18/02/2023,38.8,248.5,Delivered,1877,5
SH11991,Warehouse_SEA,Seattle,DHL,27/06/2023,03/07/2023,17.7,368.38,Delivered,2300,6
SH11992,Warehouse_ATL,Portland,OnTrac,04/10/2023,05/10/2023,43.2,73.03,Delivered,177,1
SH11993,Warehouse_CHI,Boston,DHL,09/06/2023,15/06/2023,10.3,355.32,Delivered,2350,6
SH11994,Warehouse_SF,Seattle,Amazon Logistics,10/11/2023,12/11/2023,59.7,130,Delivered,237,2
SH11995,Warehouse_BOS,San Francisco,FedEx,18/01/2023,23/01/2023,7.9,217.78,Delivered,1616,5
SH11996,Warehouse_HOU,Phoenix,UPS,27/10/2023,01/11/2023,36.5,279.47,Delivered,1708,5
SH11997,Warehouse_HOU,Portland,LaserShip,13/02/2023,19/02/2023,11.4,250.32,Delivered,1912,6
SH11998,Warehouse_SEA,Detroit,USPS,17/10/2023,22/10/2023,10.9,272.31,Delivered,2188,5
