bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
44446,Great Russian Short Stories,Paul Negri/Alexander Pushkin/Maxim Gorky/Aleksandr Ivanovich Kuprin/Leonid Andreyev/Nikolai Gogol/Ivan Turgenev/Fyodor Dostoyevsky/Leo Tolstoy/Nicholay Leskov/Vsevolod Garshin/Anton Chekhov/Theodor Sologub,4.02,048642992X,9.78049E+12,eng,208,162,20,7/29/2003,Dover Publications,
44450,The Portable Dorothy Parker,Dorothy Parker/Marion Meade/Seth,4.34,143039539,9.78014E+12,eng,626,1447,199,3/28/2006,Penguin Books,
44455,Not Much Fun: The Lost Poems of Dorothy Parker,Dorothy Parker/Stuart Y. Silverstein,4.18,743211480,9.78074E+12,eng,256,444,27,7/10/2001,Scribner,
44458,The Collected Dorothy Parker,Dorothy Parker/Brendan Gill,4.29,014118258X,9.78014E+12,eng,604,1106,50,5/31/2001,Penguin Classics,
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),Michael Shaara,4.32,679643249,9.78068E+12,eng,337,425,48,12/23/2004,Modern Library,
44470,The Killer Angels,Michael Shaara/Stephen Hoye,4.32,739309056,9.78074E+12,en-US,13,92,37,5/11/2004,Random House Audio Publishing Group,
44471,The Killer Angels (The Civil War Trilogy  #2),Michael Shaara,4.32,1841580821,9.78184E+12,eng,395,318,45,4/1/2001,Birlinn Ltd,
44478,Architecture and Tourism: Perception  Performance and Place,D. Medina Lasansky,3.2,1859737099,9.78186E+12,eng,320,5,1,9/4/2004,Bloomsbury Academic,
44481,The Last Eyewitness: The Final Week,Chris Seay/Rob Pepper/Brian D. McLaren,3.65,529123452,9.78053E+12,eng,144,23,6,5/10/2006,Thomas Nelson,
44505,The Best American Essays 2006,Lauren Slater/Robert Atwan,3.88,618705295,9.78062E+12,en-US,304,434,34,10/11/2006,Mariner Books,
44508,The Best American Spiritual Writing 2006,Philip Zaleski/Peter J. Gomes,3.5,618586458,9.78062E+12,eng,336,29,11,10/11/2006,Mariner Books,
44509,The Best American Travel Writing 2006,Tim Cahill,3.94,618582150,9.78062E+12,eng,352,492,47,10/11/2006,Mariner Books,
44510,The Best American Crime Writing 2006,Mark Bowden/Otto Penzler/Thomas H. Cook/S.C. Gwynne/Paige Williams/Mary Battiata/Howard Blum/John Connolly/Richard Rubin/Chuck Hustmyre/David Friedman/Denise Grollmus/Deanne Stillman/Jeffrey Toobin/Skip Hollandsworth/Jimmy Breslin/John Heilemann/Mark Jacobson/Robert Nelson,4,60815523,9.78006E+12,eng,352,206,18,9/5/2006,Ecco,
44511,How Democratic Is the American Constitution?,Robert A. Dahl,3.64,300095244,9.7803E+12,en-US,240,466,48,11/10/2003,Yale University Press,
44513,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,Roald Dahl,4.35,880291230,9.78088E+12,eng,681,2276,170,6/13/1993,Barnes & Noble,
44514,A Preface to Democratic Theory,Robert A. Dahl,3.63,226134342,9.78023E+12,en-GB,200,88,8,9/15/2006,University of Chicago Press,
44520,Matilda,Roald Dahl/Joely Richardson,4.31,60582545,9.78006E+12,eng,5,56,18,1/20/2004,Festival Books,
44521,Kiss Kiss,Roald Dahl,4.1,140018328,9.78014E+12,eng,231,5961,347,10/26/1987,Penguin Books,
44524,Roald Dahl: A Biography,Jeremy Treglown,3.62,156001993,9.78016E+12,eng,336,221,26,6/5/1995,Mariner Books,
44528,Matilda,Roald Dahl/Rula Lenska/Sian Thomas/Christopher Timothy,4.31,141805625,9.78014E+12,eng,1,6,0,3/3/2005,Puffin Audiobooks,
44529,The Adventures of Charlie and Mr. Willy Wonka: A Fully Dramatized Recording,Roald Dahl,4.13,141805617,9.78014E+12,en-GB,4,11,2,11/25/2004,Puffin,
44531,Fantastic Mr Fox and Other Animal Stories,Roald Dahl,3.95,141805641,9.78014E+12,eng,4,25,1,11/25/2004,Puffin,
44533,Hood,Emma Donoghue,3.59,1555834531,9.78156E+12,eng,309,1895,170,7/1/1998,Alyson Books,
44535,Landing,Emma Donoghue,3.41,151012970,9.78015E+12,eng,336,3032,309,5/7/2007,Houghton Mifflin Harcourt,
44536,Touchy Subjects,Emma Donoghue,3.49,156032619,9.78016E+12,eng,288,14,2,5/7/2007,Mariner Books,
44537,Kissing the Witch: Old Tales in New Skins,Emma Donoghue,3.89,64407721,9.78006E+12,eng,228,6097,592,2/27/1999,HarperTeen,
44538,Life Mask,Emma Donoghue,3.5,156032643,9.78016E+12,eng,672,1883,185,9/5/2005,Mariner Books,
44539,Stir-Fry,Emma Donoghue,3.59,1555837239,9.78156E+12,eng,240,1565,97,12/29/2006,Alyson Books,
44540,Poems Between Women: Four Centuries of Love  Romantic Friendship  and Desire,Emma Donoghue,3.88,231109253,9.78023E+12,en-US,256,68,4,3/19/1999,Columbia University Press,
44541,What Sappho Would Have Said,Emma Donoghue,3.62,241136822,9.78024E+12,eng,256,24,3,4/24/1997,Hamish Hamilton Ltd,
44542,Mammoth Book Of Lesbian Short Stories (Mammoth Books),Emma Donoghue,3.65,1841190497,9.78184E+12,eng,512,7,1,6/24/1999,Robson Books  London,
44543,Slammerkin,Emma Donoghue,3.71,156007479,9.78016E+12,eng,410,12551,1251,5/1/2002,Mariner Books,
44545,We Are Michael Field,Emma Donoghue/Nick Drake,3.55,1899791663,9.7819E+12,en-US,152,50,4,10/1/1998,Absolute Press,
44559,Life is Elsewhere,Milan Kundera/Aaron Asher,3.95,60997028,9.78006E+12,eng,432,10129,306,7/25/2000,Harper Perennial,
44567,Todo está iluminado,Jonathan Safran Foer,3.9,030734312X,9.78031E+12,spa,352,8,0,7/5/2005,Debolsillo,
44574,Hart's Hope,Orson Scott Card,3.47,812521358,9.78081E+12,eng,261,32,5,3/28/1992,Tor Books,
44585,Firefighters in the Dark,Dashka Slater/Nicoletta Ceccoli,3.6,618554599,9.78062E+12,en-US,32,89,17,10/2/2006,HMH Books for Young Readers,
44595,Wide Sargasso Sea,Jean Rhys,3.58,140818030,9.78014E+12,en-US,168,878,79,4/26/2001,Penguin Classics,
44597,Wide Sargasso Sea,Jean Rhys,3.58,140274219,9.78014E+12,eng,160,21384,1386,9/3/1998,Penguin Books,
44612,Marcel Proust: On Art and Literature 1896-1919,Marcel Proust/Sylvia Townsend Warner,4.06,786704543,9.78079E+12,eng,416,73,5,8/5/1997,Carroll & Graf Publishers,
44613,Remembrance of Things Past (Boxed Set),Marcel Proust/C.K. Scott Moncrieff/Frederick A. Blossom/Joseph Wood Crutch,4.34,701125594,9.7807E+12,eng,3400,6,1,3/5/1981,Chatto & Windus,
44617,The Complete Green Letters,Miles J. Stanford,4.2,310330513,9.78031E+12,en-US,336,293,32,1/1/1984,Zondervan,
44621,Naked,David Sedaris/Amy Sedaris,4.09,1586212230,9.78159E+12,en-US,3,308,62,10/1/2001,Grand Central Publishing,
44628,The Last Shot: City Streets  Basketball Dreams,Darcy Frey,4.17,618446710,9.78062E+12,en-CA,233,5106,155,3/3/2004,Mariner Books,
44630,The Inner Sanctum,Stephen W. Frey,3.64,451190149,9.78045E+12,eng,448,472,36,7/1/1998,Signet,
44634,Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,Lonn M. Friend,3.58,767922085,9.78077E+12,eng,320,241,30,7/11/2006,Three Rivers Press,
44644,Principle-Centered Leadership,Stephen R. Covey,4.1,671792806,9.78067E+12,eng,336,15003,140,10/1/1992,Free Press,
44649,7 hábitos de las familias altamente efectivas,Stephen R. Covey,4.16,1400083419,9.7814E+12,spa,412,7,0,9/1/2003,Grijalbo,
44652,Fablehaven (Fablehaven  #1),Brandon Mull,4.1,1590385810,9.78159E+12,eng,351,117341,8718,6/7/2006,Shadow Mountain,
44684,Queen of Sorcery (The Belgariad  #2),David Eddings,4.14,552148083,9.78055E+12,eng,447,453,20,8/3/2000,Corgi Books (Adult),
44685,Castle of Wizardry (The Belgariad  #4),David Eddings,4.16,552148105,9.78055E+12,eng,443,434,12,9/21/1984,Corgi,
44705,The Leadership Challenge: Skills for Taking Charge,Warren G. Bennis,0,088684049X,9.78089E+12,eng,60,0,0,12/1/1985,AMR/Advanced Management Reports,
44734,Fullmetal Alchemist  Vol. 6 (Fullmetal Alchemist  #6),Hiromu Arakawa/Akira Watanabe,4.58,1421503190,9.78142E+12,eng,200,10052,201,3/21/2006,VIZ Media LLC,
44735,The Elements of Typographic Style,Robert Bringhurst,4.24,881792063,9.78088E+12,en-US,352,7564,206,9/27/2004,Hartley & Marks Publishers,
44737,The Elements of Visual Style: The Basics of Print Design for Every PC and Mac User,Robert W. Harris,3.21,618772456,9.78062E+12,en-US,177,14,3,5/1/2007,Houghton Mifflin Harcourt,
44739,Graphic Design Solutions,Robin Landa,4.04,1401881548,9.7814E+12,en-US,403,147,12,4/27/2005,Delmar Thomson Learning,
44748,The Mask of the Enchantress,Victoria Holt,3.85,449210847,9.78045E+12,eng,0,21,1,10/12/1981,Ivy Books,
44749,Secret for a Nightingale,Victoria Holt,3.82,449212963,9.78045E+12,eng,396,1873,34,10/12/1987,Ivy Books,
44758,The Silk Vendetta,Victoria Holt,3.82,449215482,9.78045E+12,eng,373,2261,47,11/27/1988,Ivy Books,
44759,Curse Of The Kings,Victoria Holt,3.76,044920068X,9.78045E+12,eng,304,15,1,6/12/1985,Fawcett Crest Books,
44766,Purple Cane Road (Dave Robicheaux  #11),James Lee Burke,4.15,440224047,9.78044E+12,en-US,387,5467,246,5/8/2001,Dell,
44781,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,4.01,802139701,9.7808E+12,en-US,240,2762,180,1/7/2003,Grove Press,
44783,Monkeewrench (Monkeewrench  #1),P.J. Tracy,4.12,045121157X,9.78045E+12,eng,421,8031,618,4/6/2004,G.P. Putnam's Sons,
44787,P. J. Funnybunny Camps Out,Marilyn Sadler/Roger Bollen,3.87,679832696,9.78068E+12,eng,32,169,16,2/22/1994,Random House Books for Young Readers,
44790,Lo único que no podrás hacer en el cielo,Mark Cahill,4.13,964366568,9.78096E+12,spa,255,15,0,3/1/2007,Mark Cahill Ministries,
44795,The Moon And Sixpence,W. Somerset Maugham,4.13,99284766,9.7801E+12,eng,215,447,53,9/2/1999,Vintage Classics,
44801,De profundis,Oscar Wilde,4.18,8484034348,9.78848E+12,spa,192,13,2,9/1/2004,Edimat Libros,
44815,Un amour de swann (À la recherche du temps perdu  #1.2),Marcel Proust,3.92,2035882133,9.78204E+12,fre,432,4,0,6/1/2006,Larousse,
44816,Serious Girls,Maxine Swann,3.2,312288018,9.78031E+12,eng,240,207,28,12/1/2004,Picador USA,
44821,Deadly Love (Francesca Cahill Deadly  #1),Brenda Joyce,3.96,312977670,9.78031E+12,eng,338,755,52,1/15/2001,St. Martin's,
44824,Exiled in Paris: Richard Wright  James Baldwin  Samuel Beckett and Others on the Left Bank,James    Campbell,4.03,520234413,9.78052E+12,eng,304,35,6,2/1/2003,University of California Press,
44826,The Price of the Ticket: Collected Nonfiction  1948-1985,James Baldwin,4.7,312643063,9.78031E+12,eng,712,404,30,9/15/1985,St. Martin's Press,
44836,2006 International Building Code,International Code Council (ICC),3.27,1580012515,9.78158E+12,eng,664,11,1,3/6/2006,International Code Council,
44841,Einstein's Monsters,Martin Amis/Erroll McDonald,3.4,679729968,9.78068E+12,eng,151,820,33,1/5/2011,Vintage International,
44849,Code Check Electrical: An Illustrated Guide to Wiring a Safe House,Michael      Casey/Redwood Kardon/Douglas Hansen,4.67,1561587389,9.78156E+12,eng,29,3,0,11/11/2005,Taunton Press,
44851,International Building Code 2003,International Code Council (ICC),3.62,1892395568,9.78189E+12,eng,656,15,2,2/16/2003,International Code Council,
44865,The Major Works,Alexander Pope/Pat Rogers,3.87,019920361X,9.7802E+12,eng,768,213,8,11/6/2006,Oxford University Press,
44866,Poetry and Prose of Alexander Pope (Riverside Editions),Alexander Pope/Aubrey Williams,3.97,395051568,9.7804E+12,eng,512,93,5,1/2/1968,Houghton Mifflin Company,
44877,Illustrated Guide to the NEC: Based on the 2005 National Electric Code,Charles R. Miller,4.06,1401850685,9.7814E+12,eng,452,2,0,12/1/2004,Cengage Learning,
44879,Surfer's Code: Twelve Simple Lessons For Riding Through Life,Shaun Tomson/Patrick Moser,3.82,1423600762,9.78142E+12,en-US,192,114,17,9/1/2006,Gibbs Smith Publishers,
44881,Code Orange,Caroline B. Cooney,3.63,385732597,9.78039E+12,eng,200,5889,693,9/27/2005,Delacorte Press,
44882,Code,Charles Petzold,4.39,735611319,9.78074E+12,eng,400,4919,418,10/21/2000,Microsoft Press,
44883,Brando Unzipped: A Revisionist and Very Private Look at America's Greatest Actor,Darwin Porter,3.51,974811823,9.78097E+12,eng,625,81,16,1/5/2006,Blood Moon Productions,
44891,The Kid Stays in the Picture,Robert  Evans,3.92,571219314,9.78057E+12,eng,462,2209,176,2/19/2004,Faber & Faber,
44896,Measle and the Dragodon,Ian Ogilvy,3.97,60586907,9.78006E+12,eng,352,263,13,9/1/2006,HarperTrophy,
44898,The Unpublished David Ogilvy,David Ogilvy/Joel Raphaelson,4.16,517566095,9.78052E+12,eng,178,255,19,10/21/1987,Crown,
44900,The Alchemist’s Kitchen: Extraordinary Potions & Curious Notions,Guy Ogilvy,4.03,802715400,9.7808E+12,eng,58,136,12,10/17/2006,Bloomsbury,
44905,Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg,4.19,1590303164,9.78159E+12,eng,312,21673,1395,1/10/2006,Shambhala Publications,
44906,Black Hawk Down: A Story of Modern War,Mark Bowden,4.28,451205146,9.78045E+12,eng,496,368,39,1/1/2002,Signet,
44916,Writing Secure Code,Michael  Howard/David LeBlanc,4.01,735617228,9.78074E+12,en-US,768,328,10,12/14/2002,Microsoft Press,
44919,Working Effectively with Legacy Code,Michael C. Feathers,4.14,131177052,76092025986,eng,464,3450,195,9/1/2004,Prentice Hall,
44921,Explode the Code 1,Nancy Hall,4.37,838814603,9.78084E+12,eng,99,89,10,1/1/2001,School Specialty Publishing,
44925,Down the Long Hills,Louis L'Amour,4.07,553280813,9.78055E+12,eng,208,2503,141,9/1/1984,Bantam,
44930,The Glass Books of the Dream Eaters (Miss Temple  Doctor Svenson  and Cardinal Chang  #1),Gordon Dahlquist,3.5,385340354,9.78039E+12,en-US,760,3678,459,12/15/2006,Bantam Books,
44933,Breaking the Maya Code,Michael D. Coe,4.03,500281335,9.7805E+12,eng,304,402,42,10/1/1999,Thames  Hudson,
44936,Refactoring: Improving the Design of Existing Code,Martin Fowler/Kent Beck/Don Roberts/Erich Gamma,4.24,201485672,9.7802E+12,eng,431,6086,222,7/8/1999,Addison-Wesley Professional,
44941,The Heart's Code: Tapping the Wisdom and Power of Our Heart Energy,Paul Pearsall/Gary E. Schwartz/Linda G. Russek,4.01,767900952,9.78077E+12,en-US,304,267,34,4/6/1999,Harmony,
44949,Write Great Code: Volume 1: Understanding the Machine,Randall Hyde,3.92,1593270038,9.78159E+12,eng,456,145,12,11/8/2004,No Starch Press,
44950,Code of the Samurai: A Modern Translation of the Bushido Shoshinshu of Taira Shigesuke,Daidōji Yūzan/Oscar Ratti/Thomas Cleary,4.04,804831904,9.7808E+12,eng,128,2274,87,9/15/1999,Tuttle Publishing,
44954,Code: And Other Laws of Cyberspace,Lawrence Lessig,3.94,465039138,9.78047E+12,eng,320,212,12,7/13/2000,Basic Books,
44958,Landscape Within: Insights and Inspirations for Photographers,David   Ward/Joe Cornish,4.36,190253834X,9.7819E+12,eng,128,22,3,11/1/2004,Aurum Press,
44972,Bob Marley - Songs of Freedom,Bob Marley,4.48,793536693,9.78079E+12,eng,200,16,1,12/1/1995,Hal Leonard Publishing Corporation,
44976,Such a Good Girl and Other Crime Stories,Ed Gorman/Richard Laymon,3.6,786229985,9.78079E+12,eng,256,5,1,1/7/2001,Five Star (ME),
44979,Howards End,E.M. Forster/Nadia May,3.96,786168471,9.78079E+12,eng,9,32,16,6/1/2007,Blackstone Audiobooks,
44982,Three Complete Novels: Howards End  A Room with a View  Where Angels Fear to Tread,E.M. Forster/Neil Felshman,4.22,517091267,9.78052E+12,eng,503,389,31,2/20/1993,Gramercy Books,
44987,Kim,Rudyard Kipling,3.72,486445089,9.78049E+12,eng,240,159,19,11/8/2005,Dover Publications,
44988,Kim,Rudyard Kipling/Pankaj Mishra,3.72,812971345,9.78081E+12,eng,306,113,22,2/10/2004,Modern Library,
45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,4.14,1400078679,9.7814E+12,eng,384,6919,777,4/12/2005,Vintage,
45017,The Bard's Tale: Prima's Official Strategy Guide,Craig Keller,4.17,761545646,9.78076E+12,eng,144,6,0,10/26/2004,Prima Games,
45018,The Free Bards (Bardic Voices  #1-3),Mercedes Lackey,4.18,067187778X,9.78067E+12,eng,712,1530,20,5/1/1997,Baen,
45019,Insurgency and Terrorism: From Revolution to Apocalypse,Bard E. O'Neill,3.91,1574881728,9.78157E+12,eng,240,133,8,6/1/2005,Potomac Books,
45020,Shakespeare's Landlord (Lily Bard  #1),Charlaine Harris,3.76,425206866,9.78043E+12,eng,216,22721,1111,11/1/2005,Berkley,
45025,Liturgies of the Western Church,Bard Thompson,3.96,800614283,9.7808E+12,eng,434,52,8,9/1/1980,Augsburg Fortress Publishing,
45030,Bedlam's Bard (Bedlam Bard  #1-2),Mercedes Lackey/Ellen Guon,3.95,141653282X,9.78142E+12,eng,617,3016,30,6/30/2006,Baen Books,
45035,Mansfield Park,Jane Austen/James Kinsley/Jane Stabler,3.86,019280264X,9.78019E+12,eng,418,1492,73,10/2/2003,Oxford University Press,
45036,Walking the Rez Road,Jim Northrup,4.15,089658321X,9.7809E+12,eng,176,153,16,10/26/1995,Voyageur Press,
45037,Mansfield Park,Jane Austen/Carol Shields,3.86,375757813,9.78038E+12,eng,420,328,38,10/9/2001,Modern Library,
45041,Mansfield Park,Jane Austen,3.86,755331478,9.78076E+12,eng,454,142,18,5/15/2006,Headline,
45046,Mansfield Park,Jane Austen,3.86,140620664,9.78014E+12,eng,479,505,54,5/26/1994,Penguin,
45052,The Mini Zen Gardening Kit,Daniel Abdal-Hayy Moore,3.16,762408286,9.78076E+12,eng,40,14,1,9/4/2000,RP Minis,
45054,The Zen Gardening Kit/Book and Japanese Rock Garden,Daniel Abdal-Hayy Moore,3.16,1561381489,9.78156E+12,eng,96,29,2,11/23/1992,Running Press Book Publishers,
45057,Stalky & Co.,Rudyard Kipling,3.89,1406503258,9.78141E+12,eng,212,552,42,12/21/2005,Dodo Press,
45066,The Mill on the Floss,George Eliot/Carol T. Christ,3.79,393963322,9.78039E+12,eng,640,133,16,11/17/1993,W. W. Norton & Company,
45085,Zen in Your Garden,Jenny Hendy,3.6,1841811106,9.78184E+12,eng,128,7,2,1/4/2003,Godsfield Press Ltd,
45092,Agnes Grey,Anne Brontë/Fred Schwarzbach,3.68,1593083238,9.78159E+12,eng,224,418,77,10/1/2005,Barnes  Noble Classics,
45101,The Mad Ship (Liveship Traders  #2),Robin Hobb,4.23,6498868,9.78001E+12,eng,906,38753,893,2/4/2008,Harper Voyager,
45102,Ship of Destiny (Liveship Traders  #3),Robin Hobb,4.22,553575651,9.78055E+12,eng,789,46646,1014,11/27/2001,Spectra Books,
45106,Forest Mage (Soldier Son  #2),Robin Hobb,3.39,60757639,9.78006E+12,eng,718,13716,393,8/29/2006,Harper Voyager,
45112,Assassin's Quest (Farseer Trilogy  #3),Robin Hobb,4.18,553565699,9.78055E+12,eng,757,67473,1967,1/5/1998,Spectra,
45113,Der lohfarbene Mann (Die zweiten Chroniken von Fitz  dem Weitseher  #1),Robin Hobb,4.31,3404283368,9.7834E+12,ger,880,8,0,4/1/2003,Lübbe,
45114,Disordered Minds,Minette Walters,3.78,425199355,9.78043E+12,eng,544,2968,123,12/7/2004,Berkley,
45116,The Scold's Bridle,Minette Walters,3.95,312956126,9.78031E+12,eng,384,7019,113,10/15/1995,St. Martin's Press,
45117,Fox Evil,Minette Walters,3.6,425214923,9.78043E+12,en-US,400,2777,119,11/7/2006,Berkley Trade,
45118,The Devil's Feather,Minette Walters,3.63,307264629,9.78031E+12,eng,349,2343,153,8/22/2006,Alfred A. Knopf,
45119,The Breaker,Minette Walters,3.62,515128821,9.78052E+12,eng,384,2919,142,8/1/2000,Jove,
45121,The Echo,Minette Walters,3.63,515122564,9.78052E+12,eng,368,3017,124,4/1/1998,Jove Books,
45149,A Painted House,John Grisham,3.7,99416158,9.7801E+12,eng,466,484,48,9/29/2002,Arrow Books,
45159,D is for Dahl: A gloriumptious A-Z guide to the world of Roald Dahl,Wendy Cooling/Quentin Blake/Roald Dahl,4.08,670060232,9.78067E+12,en-US,160,1246,54,6/2/2005,Viking Children's Books,
45161,The Roald Dahl Audio Collection,Roald Dahl,4.41,61214965,9.78006E+12,en-US,4,199,36,2/20/2007,HarperCollins Publishers,
45169,Step on a Crack (Michael Bennett  #1),James Patterson/Michael Ledwidge,4.01,316013943,9.78032E+12,eng,383,37552,1592,2/6/2007,Little Brown and Company,
45179,The Railway Children,E. Nesbit,4.01,140621628,9.78014E+12,en-GB,212,177,16,4/1/1995,Penguin Books  Limited (UK),
45181,Five Children and It (Five Children #1),E. Nesbit,3.88,140367357,9.78014E+12,eng,237,18723,722,12/1/1996,Puffin,
45182,Five Children and It,E. Nesbit/Gillian Avery,3.88,143039156,9.78014E+12,eng,240,63,7,12/28/2004,Penguin Classics,
45183,The Enchanted Castle,E. Nesbit/H.R. Millar,3.85,140367438,9.78014E+12,eng,291,6352,397,7/1/1994,Puffin,
45193,Treasure Island #2: Off to Sea (Easy Reader Classics),Catherine Nichols/Sally Wern Comport/Robert Louis Stevenson,4.17,1402732988,9.7814E+12,eng,32,6,0,5/28/2006,Sterling,
45194,A Passage to India: A Reader's Guide to Essential Criticism,Betty Jay,3.56,184046027X,9.78184E+12,en-GB,176,108,6,8/16/2003,Palgrave Macmillan,
45195,A Passage to India,E.M. Forster/Oliver Stallybrass/Pankaj Mishra,3.68,014144116X,9.78014E+12,eng,376,55810,2148,8/30/2005,Penguin Books,
45201,A Passage to India,E.M. Forster,3.68,140274235,9.78014E+12,en-GB,288,441,40,9/3/1998,Penguin Books,
45205,No Name,Wilkie Collins/Virginia Blain,3.92,019283388X,9.78019E+12,eng,748,7174,297,6/25/1998,Oxford University Press,
